2aagaiacccaaa0	2	0002	51908	10	Harry And His Bucket Full Of Dinosaurs	Harry And His Bucket Full Of Dinosaurs	1	1	1	1	1	1	1	Harry And His Bucket Full Of Dinosaurs	
2aagaiacccbaa0	2	0002	32971	15	The Wiggles Show	The Wiggles Show	1	1	1	1	1	1	1	The Wiggles Show	
2aagaiaccccfa0	2	0002	83490	5	Pingu	Pingu	1	1	1	1	1	1	1	Pingu	
2aagaiacccdaa0	2	0002	55708	25	Play With Me Sesame	Play With Me Sesame	1	1	1	1	1	1	1	Play With Me Sesame	
2aagaiacccffa0	2	0002	45441	15	Pinky Dinky Doo	Pinky Dinky Doo	1	1	1	1	1	1	1	Pinky Dinky Doo	
2aagaiaccdbaa0	2	0002	31960	10	Rubbadubbers	Rubbadubbers	1	1	1	1	1	1	1	Rubbadubbers	
2aagaiaccdcaa0	2	0002	88285	5	Sali Mali	Sali Mali	1	1	1	1	1	1	1	Sali Mali	
2aagaiaccdcfa0	2	0002	26655	5	Bananas In Pyjamas	Bananas In Pyjamas	1	1	1	1	1	1	1	Bananas In Pyjamas	
2aagaiaccddaa0	2	0002	03800	30	Play School	Play School	1	1	1	1	1	1	1	Play School	
2aagaiadaaaaa0	2	0002	85447	15	For The Juniors	For The Juniors	1	1	1	1	1	1	1	For The Juniors	
2aagaiadaabfa0	2	0002	98962	5	Our Animals	Our Animals	1	1	1	1	1	1	1	Our Animals	
2aagaiadaacaa0	2	0002	98877	20	Rewind	Rewind	1	1	1	1	1	1	1	Rewind	
2aagaiadaaeaa0	2	0002	03553	20	The Big Questions: Nature Of Scientific Enquiry	The Big Questions: Nature Of Scientific Enquiry	1	1	1	1	1	1	1	The Big Questions: Nature Of Scientific Enquiry	
2aagaiadabaaa0	2	0002	92931	60	Crime Team	Crime Team	1	1	1	1	1	1	1	Crime Team	
2aagaiaccaaaa0	6	0006,0007	01730	180	Sunrise	Sunrise	1	1	1	1	1	1	1	Sunrise	
2aagaiaccdaaa0	6	0006,0007	93449	30	The Fairies	The Fairies	1	1	1	1	1	1	1	The Fairies	
2aagaiaccddaa0	6	0006,0007	45555	30	Surprise Chef	Surprise Chef	1	1	1	1	1	1	1	Surprise Chef	
2aagaiadaaaaa0	6	0006,0007	10049	30	Wheel Of Fortune	Wheel Of Fortune	1	1	1	1	1	1	1	Wheel Of Fortune	
2aagaiadaadaa0	6	0006,0007	17019	30	Seven Morning News	Seven Morning News	1	1	1	1	1	1	1	Seven Morning News	
2aagaiadabaaa0	6	0006,0007	32393	30	Scrubs	Scrubs	1	1	1	1	1	1	1	Scrubs	
2aagaiadabdaa0	6	0006,0007	79130	30	According To Jim	According To Jim	1	1	1	1	1	1	1	According To Jim	
2aagaiaccaaaa0	8	0008,0009	96368	180	Today	Today	1	1	1	1	1	1	1	Today	
2aagaiaccdaaa0	8	0008,0009	29730	120	Mornings With KerriAnne	Mornings With KerriAnne	1	1	1	1	1	1	1	Mornings With KerriAnne	
2aagaiadabaaa0	8	0008,0009	80536	30	National Nine Morning News	National Nine Morning News	1	1	1	1	1	1	1	National Nine Morning News	
2aagaiadabdaa0	8	0008,0009	34065	30	Fresh Cooking With The Australian Women's Weekly	Fresh Cooking With The Australian Women's Weekly	1	1	1	1	1	1	1	Fresh Cooking With The Australian Women's Weekly	
2aagaiaccaaaa0	10	0010,0005	16910	60	Ten Early News	Ten Early News	1	1	1	1	1	1	1	Ten Early News	
2aagaiaccbaaa0	10	0010,0005	63134	90	Toasted Tv	Toasted Tv	1	1	1	1	1	1	1	Toasted Tv	
2aagaiacccdaa0	10	0010,0005	03765	30	In The Box	In The Box	1	1	1	1	1	1	1	In The Box	
2aagaiaccdaaa0	10	0010,0005	97126	120	9am With David &amp; Kim	9am With David &amp; Kim	1	1	1	1	1	1	1	9am With David &amp; Kim	
2aagaiadabaaa0	10	0010,0005	37079	30	Ten Morning News	Ten Morning News	1	1	1	1	1	1	1	Ten Morning News	
2aagaiadabdaa0	10	0010,0005	93648	30	Yasmin's Getting Married (Encore Presentation)	Yasmin's Getting Married (Encore Presentation)	1	1	1	1	1	1	1	Yasmin's Getting Married (Encore Presentation)	
2aagaiaccaaaa0	21	0021	25794	20	Closed	Closed	1	1	1	1	1	1	1	Closed	
2aagaiaccacaa0	21	0021	17410	30	Dimensions On The Move	Dimensions On The Move	1	1	1	1	1	1	1	Dimensions On The Move	
2aagaiaccafaa0	21	0021	08140	30	Australia Wide	Australia Wide	1	1	1	1	1	1	1	Australia Wide	
2aagaiaccbcaa0	21	0021	33856	35	Lateline	Lateline	1	1	1	1	1	1	1	Lateline	
2aagaiaccbffa0	21	0021	35962	5	Business Bulletin	Business Bulletin	1	1	1	1	1	1	1	Business Bulletin	
2aagaiacccaaa0	21	0021	19286	30	The Cook And The Chef	The Cook And The Chef	1	1	1	1	1	1	1	The Cook And The Chef	
2aagaiacccdaa0	21	0021	87478	25	Gardening Australia	Gardening Australia	1	1	1	1	1	1	1	Gardening Australia	
2aagaiacccffa0	21	0021	15769	5	Weather Bulletin	Weather Bulletin	1	1	1	1	1	1	1	Weather Bulletin	
2aagaiaccdaaa0	21	0021	37255	40	Foreign Correspondent	Foreign Correspondent	1	1	1	1	1	1	1	Foreign Correspondent	
2aagaiaccdeaa0	21	0021	47657	20	Words	Words	1	1	1	1	1	1	1	Words	
2aagaiadaaaaa0	21	0021	42411	10	Toddworld	Toddworld	1	1	1	1	1	1	1	Toddworld	
2aagaiadaabaa0	21	0021	94649	5	Binka The Cat	Binka The Cat	1	1	1	1	1	1	1	Binka The Cat	
2aagaiadaabfa0	21	0021	03631	10	Bob The Builder: Project Build It	Bob The Builder: Project Build It	1	1	1	1	1	1	1	Bob The Builder: Project Build It	
2aagaiadaacfa0	21	0021	68820	5	Soupe Opera	Soupe Opera	1	1	1	1	1	1	1	Soupe Opera	
2aagaiadaadaa0	21	0021	57329	15	The Fimbles	The Fimbles	1	1	1	1	1	1	1	The Fimbles	
2aagaiadaaefa0	21	0021	63255	5	Bob The Builder	Bob The Builder	1	1	1	1	1	1	1	Bob The Builder	
2aagaiadaafaa0	21	0021	22655	25	Jakers!: The Adventures Of Piggley Winks	Jakers!: The Adventures Of Piggley Winks	1	1	1	1	1	1	1	Jakers!: The Adventures Of Piggley Winks	
2aagaiadabbfa0	21	0021	33431	25	The Wubbulous World Of Dr Seuss	The Wubbulous World Of Dr Seuss	1	1	1	1	1	1	1	The Wubbulous World Of Dr Seuss	
2aagaiadabeaa0	21	0021	31960	10	Rubbadubbers	Rubbadubbers	1	1	1	1	1	1	1	Rubbadubbers	
2aagaiadabfaa0	21	0021	04680	10	Bill And Ben The Flowerpot Men	Bill And Ben The Flowerpot Men	1	1	1	1	1	1	1	Bill And Ben The Flowerpot Men	
2aagaiaccaaaa0	3	0003,1283	79712	20	Chinese News	Chinese News	1	1	1	1	1	1	1	Chinese News	
2aagaiaccacaa0	3	0003,1283	97778	30	Mandarin News	Mandarin News	1	1	1	1	1	1	1	Mandarin News	
2aagaiaccafaa0	3	0003,1283	26885	35	Weatherwatch &amp; Music	Weatherwatch &amp; Music	1	1	1	1	1	1	1	Weatherwatch &amp; Music	
2aagaiaccbcfa0	3	0003,1283	00415	35	Italian News	Italian News	1	1	1	1	1	1	1	Italian News	
2aagaiacccaaa0	3	0003,1283	45851	30	Das Journal	Das Journal	1	1	1	1	1	1	1	Das Journal	
2aagaiacccdaa0	3	0003,1283	36775	50	Spanish News	Spanish News	1	1	1	1	1	1	1	Spanish News	
2aagaiaccdcaa0	3	0003,1283	76626	35	Le Journal	Le Journal	1	1	1	1	1	1	1	Le Journal	
2aagaiaccdffa0	3	0003,1283	04959	35	Russian News	Russian News	1	1	1	1	1	1	1	Russian News	
2aagaiadaadaa0	3	0003,1283	31989	60	Greek News	Greek News	1	1	1	1	1	1	1	Greek News	
2aagaiadabdaa0	3	0003,1283	56526	35	Arabic News	Arabic News	1	1	1	1	1	1	1	Arabic News	
2aagaiaccaaaa0	33	0033,1281	81698	20	Cantonese News	Cantonese News	1	1	1	1	1	1	1	Cantonese News	
2aagaiaccacaa0	33	0033,1281	97778	30	Mandarin News	Mandarin News	1	1	1	1	1	1	1	Mandarin News	
2aagaiaccafaa0	33	0033,1281	15601	35	Filipino News	Filipino News	1	1	1	1	1	1	1	Filipino News	
2aagaiaccbcfa0	33	0033,1281	00415	35	Italian News	Italian News	1	1	1	1	1	1	1	Italian News	
2aagaiacccaaa0	33	0033,1281	81394	30	German News	German News	1	1	1	1	1	1	1	German News	
2aagaiacccdaa0	33	0033,1281	36775	50	Spanish News	Spanish News	1	1	1	1	1	1	1	Spanish News	
2aagaiaccdcaa0	33	0033,1281	90533	35	French News	French News	1	1	1	1	1	1	1	French News	
2aagaiaccdffa0	33	0033,1281	04959	35	Russian News	Russian News	1	1	1	1	1	1	1	Russian News	
2aagaiadaadaa0	33	0033,1281	31989	60	Greek News	Greek News	1	1	1	1	1	1	1	Greek News	
2aagaiadabdaa0	33	0033,1281	56526	35	Arabic News	Arabic News	1	1	1	1	1	1	1	Arabic News	
2aagaiadacaaa0	2	0002	32613	30	Midday Report	Midday Report	1	1	1	1	1	1	1	Midday Report	
2aagaiadacdaa0	2	0002	35088	60	Lovejoy	Lovejoy	1	1	1	1	1	1	1	Lovejoy	
2aagaiadaddaa0	2	0002	57289	30	Strictly Dancing	Strictly Dancing	1	1	1	1	1	1	1	Strictly Dancing	
2aagaiadaeaaa0	2	0002	37038	20	The Bill	The Bill	1	1	1	1	1	1	1	The Bill	
2aagaiadaecaa0	2	0002	98973	40	NuCountry	NuCountry	1	1	1	1	1	1	1	NuCountry	
2aagaiadafaaa0	2	0002	26655	5	Bananas In Pyjamas	Bananas In Pyjamas	1	1	1	1	1	1	1	Bananas In Pyjamas	
2aagaiadafafa0	2	0002	32839	25	Poko	Poko	1	1	1	1	1	1	1	Poko	
2aagaiadafdaa0	2	0002	03800	30	Play School	Play School	1	1	1	1	1	1	1	Play School	
2aagaiadagaaa0	2	0002	46852	25	Arthur	Arthur	1	1	1	1	1	1	1	Arthur	
2aagaiadagcfa0	2	0002	51818	25	Pitt And Kantrop	Pitt And Kantrop	1	1	1	1	1	1	1	Pitt And Kantrop	
2aagaiadagfaa0	2	0002	33938	5	Roller Coaster Including	Roller Coaster Including	1	1	1	1	1	1	1	Roller Coaster Including	
2aagaiadagffa0	2	0002	00606	25	Zombie Hotel	Zombie Hotel	1	1	1	1	1	1	1	Zombie Hotel	
2aagaiadahcaa0	2	0002	47841	5	Bernard	Bernard	1	1	1	1	1	1	1	Bernard	
2aagaiadahcfa0	2	0002	51849	20	Skyland	Skyland	1	1	1	1	1	1	1	Skyland	
2aagaiadahefa0	2	0002	32889	10	The Amazing Adrenalini Brothers	The Amazing Adrenalini Brothers	1	1	1	1	1	1	1	The Amazing Adrenalini Brothers	
2aagaiadahffa0	2	0002	49459	5	Behind The News	Behind The News	1	1	1	1	1	1	1	Behind The News	
2aagaiadacaaa0	6	0006,0007	15245	120	Movie: Diplomatic Siege	Movie: Diplomatic Siege	1	1	1	1	1	1	1	Movie: Diplomatic Siege	
2aagaiadaeaaa0	6	0006,0007	93258	60	Blue Heelers	Blue Heelers	1	1	1	1	1	1	1	Blue Heelers	
2aagaiadafaaa0	6	0006,0007	91974	60	Rafferty's Rules	Rafferty's Rules	1	1	1	1	1	1	1	Rafferty's Rules	
2aagaiadagaaa0	6	0006,0007	19724	30	It's Academic	It's Academic	1	1	1	1	1	1	1	It's Academic	
2aagaiadagdaa0	6	0006,0007	33767	30	Seven News At 4.30	Seven News At 4.30	1	1	1	1	1	1	1	Seven News At 4.30	
2aagaiadahaaa0	6	0006,0007	29359	30	Mash	Mash	1	1	1	1	1	1	1	Mash	
2aagaiadahdaa0	6	0006,0007	43945	30	Deal Or No Deal	Deal Or No Deal	1	1	1	1	1	1	1	Deal Or No Deal	
2aagaiadacaaa0	8	0008,0009	18973	60	Dr Phil	Dr Phil	1	1	1	1	1	1	1	Dr Phil	
2aagaiadadaaa0	8	0008,0009	20789	60	Days Of Our Lives	Days Of Our Lives	1	1	1	1	1	1	1	Days Of Our Lives	
2aagaiadaeaaa0	8	0008,0009	57204	60	The Young And The Restless	The Young And The Restless	1	1	1	1	1	1	1	The Young And The Restless	
2aagaiadafaaa0	8	0008,0009	50839	30	Entertainment Tonight	Entertainment Tonight	1	1	1	1	1	1	1	Entertainment Tonight	
2aagaiadafdaa0	8	0008,0009	31444	30	Hi5	Hi5	1	1	1	1	1	1	1	Hi5	
2aagaiadagaaa0	8	0008,0009	62444	30	The Shak	The Shak	1	1	1	1	1	1	1	The Shak	
2aagaiadagdaa0	8	0008,0009	59009	30	National Nine Afternoon News	National Nine Afternoon News	1	1	1	1	1	1	1	National Nine Afternoon News	
2aagaiadahaaa0	8	0008,0009	00722	30	Antiques Roadshow	Antiques Roadshow	1	1	1	1	1	1	1	Antiques Roadshow	
2aagaiadahdaa0	8	0008,0009	32855	30	Bert's Family Feud	Bert's Family Feud	1	1	1	1	1	1	1	Bert's Family Feud	
2aagaiadacaaa0	10	0010,0005	68250	60	Queer Eye For The Straight Guy	Queer Eye For The Straight Guy	1	1	1	1	1	1	1	Queer Eye For The Straight Guy	
2aagaiadadaaa0	10	0010,0005	62912	60	The Oprah Winfrey Show	The Oprah Winfrey Show	1	1	1	1	1	1	1	The Oprah Winfrey Show	
2aagaiadaeaaa0	10	0010,0005	04039	60	Ready Steady Cook	Ready Steady Cook	1	1	1	1	1	1	1	Ready Steady Cook	
2aagaiadafaaa0	10	0010,0005	97001	30	Judge Judy	Judge Judy	1	1	1	1	1	1	1	Judge Judy	
2aagaiadafdaa0	10	0010,0005	07069	30	Huey's Cooking Adventures	Huey's Cooking Adventures	1	1	1	1	1	1	1	Huey's Cooking Adventures	
2aagaiadagaaa0	10	0010,0005	30118	30	Totally Wild	Totally Wild	1	1	1	1	1	1	1	Totally Wild	
2aagaiadagdaa0	10	0010,0005	74350	30	The Bold &amp; The Beautiful	The Bold &amp; The Beautiful	1	1	1	1	1	1	1	The Bold &amp; The Beautiful	
2aagaiadahaaa0	10	0010,0005	85791	60	Ten News At Five	Ten News At Five	1	1	1	1	1	1	1	Ten News At Five	
2aagaiadacaaa0	21	0021	34375	15	Elmo's World	Elmo's World	1	1	1	1	1	1	1	Elmo's World	
2aagaiadacbfa0	21	0021	16855	15	Mopatop's Shop	Mopatop's Shop	1	1	1	1	1	1	1	Mopatop's Shop	
2aagaiadacdaa0	21	0021	43640	5	Andy Pandy	Andy Pandy	1	1	1	1	1	1	1	Andy Pandy	
2aagaiadacdfa0	21	0021	03800	25	Play School	Play School	1	1	1	1	1	1	1	Play School	
2aagaiadadaaa0	21	0021	31960	5	Rubbadubbers	Rubbadubbers	1	1	1	1	1	1	1	Rubbadubbers	
2aagaiadadafa0	21	0021	46465	10	Lights, Camera, Action, Wiggles!	Lights, Camera, Action, Wiggles!	1	1	1	1	1	1	1	Lights, Camera, Action, Wiggles!	
2aagaiadadbfa0	21	0021	31806	15	Snailsbury Tales	Snailsbury Tales	1	1	1	1	1	1	1	Snailsbury Tales	
2aagaiadaddaa0	21	0021	41078	20	Boohbah	Boohbah	1	1	1	1	1	1	1	Boohbah	
2aagaiadadfaa0	21	0021	26655	5	Bananas In Pyjamas	Bananas In Pyjamas	1	1	1	1	1	1	1	Bananas In Pyjamas	
2aagaiadadffa0	21	0021	53226	5	Angelmouse	Angelmouse	1	1	1	1	1	1	1	Angelmouse	
2aagaiadaeaaa0	21	0021	45441	15	Pinky Dinky Doo	Pinky Dinky Doo	1	1	1	1	1	1	1	Pinky Dinky Doo	
2aagaiadaebfa0	21	0021	02477	5	Yoko! Jakamoko! Toto!	Yoko! Jakamoko! Toto!	1	1	1	1	1	1	1	Yoko! Jakamoko! Toto!	
2aagaiadaecaa0	21	0021	18568	10	Oswald	Oswald	1	1	1	1	1	1	1	Oswald	
2aagaiadaedaa0	21	0021	77516	5	Global Grover	Global Grover	1	1	1	1	1	1	1	Global Grover	
2aagaiadaedfa0	21	0021	35700	25	Teletubbies	Teletubbies	1	1	1	1	1	1	1	Teletubbies	
2aagaiadafaaa0	21	0021	87478	30	Gardening Australia	Gardening Australia	1	1	1	1	1	1	1	Gardening Australia	
2aagaiadafdaa0	21	0021	81897	30	People Dimensions	People Dimensions	1	1	1	1	1	1	1	People Dimensions	
2aagaiadagaaa0	21	0021	37255	40	Foreign Correspondent	Foreign Correspondent	1	1	1	1	1	1	1	Foreign Correspondent	
2aagaiadageaa0	21	0021	47657	15	Words	Words	1	1	1	1	1	1	1	Words	
2aagaiadagffa0	21	0021	30969	5	Sports Bulletin	Sports Bulletin	1	1	1	1	1	1	1	Sports Bulletin	
2aagaiadahaaa0	21	0021	08140	30	Australia Wide	Australia Wide	1	1	1	1	1	1	1	Australia Wide	
2aagaiadahdaa0	21	0021	49459	25	Behind The News	Behind The News	1	1	1	1	1	1	1	Behind The News	
2aagaiadahffa0	21	0021	18509	5	Dust Echoes	Dust Echoes	1	1	1	1	1	1	1	Dust Echoes	
2aagaiadacafa0	3	0003,1283	57346	25	Indonesian News	Indonesian News	1	1	1	1	1	1	1	Indonesian News	
2aagaiadacdaa0	3	0003,1283	87725	30	Business Report	Business Report	1	1	1	1	1	1	1	Business Report	
2aagaiadadaaa0	3	0003,1283	89499	60	Dateline	Dateline	1	1	1	1	1	1	1	Dateline	
2aagaiadaeaaa0	3	0003,1283	95511	60	Documentary: Zhang's Diner	Documentary: Zhang's Diner	1	1	1	1	1	1	1	Documentary: Zhang's Diner	
2aagaiadafaaa0	3	0003,1283	18726	30	Documentary Series: A Fork In Africa	Documentary Series: A Fork In Africa	1	1	1	1	1	1	1	Documentary Series: A Fork In Africa	
2aagaiadafdaa0	3	0003,1283	59686	30	School Torque	School Torque	1	1	1	1	1	1	1	School Torque	
2aagaiadagaaa0	3	0003,1283	34837	30	Toyota World Sport	Toyota World Sport	1	1	1	1	1	1	1	Toyota World Sport	
2aagaiadagdaa0	3	0003,1283	15910	30	The Journal	The Journal	1	1	1	1	1	1	1	The Journal	
2aagaiadahaaa0	3	0003,1283	01514	60	Newshour With Jim Lehrer	Newshour With Jim Lehrer	1	1	1	1	1	1	1	Newshour With Jim Lehrer	
2aagaiadacafa0	33	0033,1281	57346	25	Indonesian News	Indonesian News	1	1	1	1	1	1	1	Indonesian News	
2aagaiadacdaa0	33	0033,1281	67334	60	Japanese News	Japanese News	1	1	1	1	1	1	1	Japanese News	
2aagaiadaddaa0	33	0033,1281	81698	30	Cantonese News	Cantonese News	1	1	1	1	1	1	1	Cantonese News	
2aagaiadaeaaa0	33	0033,1281	97778	60	Mandarin News	Mandarin News	1	1	1	1	1	1	1	Mandarin News	
2aagaiadafaaa0	33	0033,1281	15601	35	Filipino News	Filipino News	1	1	1	1	1	1	1	Filipino News	
2aagaiadafdfa0	33	0033,1281	81394	30	German News	German News	1	1	1	1	1	1	1	German News	
2aagaiadagafa0	33	0033,1281	36775	35	Spanish News	Spanish News	1	1	1	1	1	1	1	Spanish News	
2aagaiadageaa0	33	0033,1281	90533	40	French News	French News	1	1	1	1	1	1	1	French News	
2aagaiadahcaa0	33	0033,1281	04959	35	Russian News	Russian News	1	1	1	1	1	1	1	Russian News	
2aagaiadahffa0	33	0033,1281	67334	30	Japanese News	Japanese News	1	1	1	1	1	1	1	Japanese News	
2aagaiadaiaaa0	2	0002	30677	30	The Lion Man	The Lion Man	1	1	1	1	1	1	1	The Lion Man	
2aagaiadaidaa0	2	0002	74599	30	The Pet Show	The Pet Show	1	1	1	1	1	1	1	The Pet Show	
2aagaiadajaaa0	2	0002	39308	30	Abc News	Abc News	1	1	1	1	1	1	1	Abc News	
2aagaiadajdaa0	2	0002	27789	30	The 7.30 Report With Kerry O'brien	The 7.30 Report With Kerry O'brien	1	1	1	1	1	1	1	The 7.30 Report With Kerry O'brien	
2aagaiadbaaaa0	2	0002	13993	25	Catalyst	Catalyst	1	1	1	1	1	1	1	Catalyst	
2aagaiadbacfa0	2	0002	39308	5	Abc News	Abc News	1	1	1	1	1	1	1	Abc News	
2aagaiadbadaa0	2	0002	38266	85	The West Wing: An Khe/full Disclosure	The West Wing: An Khe/full Disclosure	1	1	1	1	1	1	1	The West Wing: An Khe/full Disclosure	
2aagaiadbbffa0	2	0002	39308	5	Abc News	Abc News	1	1	1	1	1	1	1	Abc News	
2aagaiadbcaaa0	2	0002	51223	30	Kath And Kim: My Boyfriend	Kath And Kim: My Boyfriend	1	1	1	1	1	1	1	Kath And Kim: My Boyfriend	
2aagaiadbcdaa0	2	0002	33856	35	Lateline	Lateline	1	1	1	1	1	1	1	Lateline	
2aagaiadbdafa0	2	0002	88836	30	Set: Hi God People/ Peter Blamey And Jim Denley	Set: Hi God People/ Peter Blamey And Jim Denley	1	1	1	1	1	1	1	Set: Hi God People/ Peter Blamey And Jim Denley	
2aagaiadbddfa0	2	0002	21554	30	Trevor's World Of Sport	Trevor's World Of Sport	1	1	1	1	1	1	1	Trevor's World Of Sport	
2aagaiadaiaaa0	6	0006,0007	32495	30	Seven News With Peter Mitchell	Seven News With Peter Mitchell	1	1	1	1	1	1	1	Seven News With Peter Mitchell	
2aagaiadaidaa0	6	0006,0007	97310	30	Today Tonight With Naomi Robson	Today Tonight With Naomi Robson	1	1	1	1	1	1	1	Today Tonight With Naomi Robson	
2aagaiadajaaa0	6	0006,0007	11411	30	Home And Away	Home And Away	1	1	1	1	1	1	1	Home And Away	
2aagaiadajdaa0	6	0006,0007	25577	30	How I Met Your Mother	How I Met Your Mother	1	1	1	1	1	1	1	How I Met Your Mother	
2aagaiadbaaaa0	6	0006,0007	24406	30	My Name Is Earl	My Name Is Earl	1	1	1	1	1	1	1	My Name Is Earl	
2aagaiadbadaa0	6	0006,0007	41217	60	Lost	Lost	1	1	1	1	1	1	1	Lost	
